src_region,dst_region,edge_weight,edge_type
iRSA,cRSC-b,0.11446190036317616,cross_hemisphere
iRSA,cRSA,0.1617076003485248,cross_hemisphere
iVMThal,cCg,0.00883539987415925,cross_hemisphere
iVMThal,cAcb,0.00683482061475152,cross_hemisphere
iVMThal,cDpMe,0.009620624536018876,cross_hemisphere
iVMThal,cIC,0.008311184808455543,cross_hemisphere
iVMThal,cPAG,0.034113544504540745,cross_hemisphere
iVMThal,cVLThal,0.00811575407522778,cross_hemisphere
iVMThal,cSuC,0.009299311544537133,cross_hemisphere
iSuC,cDpMe,0.010558482067857587,cross_hemisphere
iSuC,cPnO,0.010107499163230628,cross_hemisphere
iSuC,cIC,0.01201597534206776,cross_hemisphere
iSuC,cPAG,0.03458089702775504,cross_hemisphere
iSuC,cSuC,0.043322540288042784,cross_hemisphere
iSN,cMDThal,0.006936537915864903,cross_hemisphere
iSN,cPAG,0.03209817207238542,cross_hemisphere
iSN,cSuC,0.02536066605528584,cross_hemisphere
iS2,cEct,0.00922019621461423,cross_hemisphere
iS2,cM1,0.007195474817994448,cross_hemisphere
iS2,cPRh,0.009604168978008082,cross_hemisphere
iS2,cS2,0.2763943118493354,cross_hemisphere
iS2,cS1,0.10129342046529649,cross_hemisphere
iS2,cS1-b,0.03126287024690981,cross_hemisphere
iS2,cTeA,0.00797749373546707,cross_hemisphere
iS2,cIns,0.0664173802451458,cross_hemisphere
iS1,cAI-b,0.008955634484781875,cross_hemisphere
iS1,cAIP,0.007440417125107103,cross_hemisphere
iS1,cCPu,0.186380819052076,cross_hemisphere
iS1,cEct,0.009343122032963627,cross_hemisphere
iS1,cM1,0.10324918716216099,cross_hemisphere
iS1,cM2,0.031877352367917305,cross_hemisphere
iS1,cM,0.06882345275734943,cross_hemisphere
iS1,cPRh,0.008227095038509338,cross_hemisphere
iS1,cS2,0.14965879859662232,cross_hemisphere
iS1,cS1,0.11192264340527101,cross_hemisphere
iS1,cS1-b,0.026125809098937813,cross_hemisphere
iS1,cTeA,0.00880055764244295,cross_hemisphere
iS1,cIns,0.05235052485509428,cross_hemisphere
iS1-b,cAu,0.022095374592930175,cross_hemisphere
iS1-b,cCPu,0.01902339720353285,cross_hemisphere
iS1-b,cEct,0.01251950338030574,cross_hemisphere
iS1-b,cLEnt,0.012808907177876033,cross_hemisphere
iS1-b,cM2,0.00834404917922127,cross_hemisphere
iS1-b,cPAG,0.013177315235513602,cross_hemisphere
iS1-b,cPRh,0.011329670593123464,cross_hemisphere
iS1-b,cPir,0.007347649047433965,cross_hemisphere
iS1-b,cS1-b,0.08417877822497391,cross_hemisphere
iS1-b,cTeA,0.01930603981870295,cross_hemisphere
iSuM,cCg,0.010931263006305104,cross_hemisphere
iSuM,cTC,0.03062529669370226,cross_hemisphere
iSuM,cHipp,0.025652284066315468,cross_hemisphere
iSuM,cLEnt,0.020512724495750027,cross_hemisphere
iSuM,cEnt,0.01500972834794624,cross_hemisphere
iSuM,cLS,0.014486586940768303,cross_hemisphere
iTeA,cAcb,0.01444604110496021,cross_hemisphere
iTeA,cAI,0.008666859332948711,cross_hemisphere
iTeA,cAI-b,0.007544562017747903,cross_hemisphere
iTeA,cBLP,0.008231476384304019,cross_hemisphere
iTeA,cCl,0.009766580545345587,cross_hemisphere
iTeA,cCPu,0.25433338660482735,cross_hemisphere
iTeA,cEct,0.0776439441666939,cross_hemisphere
iTeA,cLEnt,0.015441267912450665,cross_hemisphere
iTeA,cEnt,0.0077796663235873585,cross_hemisphere
iTeA,cM1,0.019990686219424278,cross_hemisphere
iTeA,cM2,0.008987689203388395,cross_hemisphere
iTeA,cM,0.014519162640168063,cross_hemisphere
iTeA,cPRh,0.009855111324279135,cross_hemisphere
iTeA,cPir,0.00695425980169148,cross_hemisphere
iTeA,cSuC,0.0076984320023078005,cross_hemisphere
iTeA,cS2,0.038720846607903765,cross_hemisphere
iTeA,cS1,0.017376929630191048,cross_hemisphere
iTeA,cTeA,0.13744159549048893,cross_hemisphere
iTeA,cIns,0.015431328409868172,cross_hemisphere
iIns,cAI,0.010134247103356819,cross_hemisphere
iIns,cAI-b,0.024608610532602104,cross_hemisphere
iIns,cAIP,0.09454149426743559,cross_hemisphere
iIns,cBLP,0.007546827528547787,cross_hemisphere
iIns,cCA,0.010704082710669891,cross_hemisphere
iIns,cCl,0.03850690392131545,cross_hemisphere
iIns,cCPu,0.3976459558300137,cross_hemisphere
iIns,cEct,0.013919206624455963,cross_hemisphere
iIns,cLEnt,0.029085217632507453,cross_hemisphere
iIns,cEnt,0.014752032500748294,cross_hemisphere
iIns,cDEn,0.00785581855826154,cross_hemisphere
iIns,cM1,0.07491411416303312,cross_hemisphere
iIns,cM2,0.040388277184700346,cross_hemisphere
iIns,cM,0.05794627924454691,cross_hemisphere
iIns,cPRh,0.018061552273401442,cross_hemisphere
iIns,cPir,0.022291170048334464,cross_hemisphere
iIns,cS2,0.036183751197147396,cross_hemisphere
iIns,cS1,0.02029600130834549,cross_hemisphere
iIns,cIns,0.1927199940815922,cross_hemisphere
iV,cCg,0.01339372494296534,cross_hemisphere
iV,cCPu,0.03195429198811483,cross_hemisphere
iV,cRSC,0.031214121422382963,cross_hemisphere
iV,cRSC-b,0.02758417964716769,cross_hemisphere
iV,cRSA,0.031214121422382963,cross_hemisphere
iV,cV,0.04411066995704065,cross_hemisphere
iV,cV-b,0.023790979285130756,cross_hemisphere
iV-b,cPnO,0.01697004815566343,cross_hemisphere
iV-b,cPAG,0.02030906946516776,cross_hemisphere
iV-b,cRSC,0.010199069870392034,cross_hemisphere
iV-b,cRSC-b,0.00902535465381918,cross_hemisphere
iV-b,cRSA,0.010199069870392034,cross_hemisphere
iV-b,cSuC,0.031172543364573594,cross_hemisphere
iV-b,cTeA,0.007513273055289225,cross_hemisphere
iV-b,cV,0.03929670579682813,cross_hemisphere
iV-b,cV-b,0.06765576275771591,cross_hemisphere
iVTA,cAcb,0.1349440277751902,cross_hemisphere
iVTA,cTC,0.061528415283455554,cross_hemisphere
iVTA,cMDThal,0.011555687854586789,cross_hemisphere
iVTA,cDpMe,0.03111861801835781,cross_hemisphere
iVTA,cCA,0.006902755108284873,cross_hemisphere
iVTA,cCPu,0.04610842351903681,cross_hemisphere
iVTA,cPnO,0.03831702993398717,cross_hemisphere
iVTA,cLEnt,0.00809734904177987,cross_hemisphere
iVTA,cEnt,0.010707730381184073,cross_hemisphere
iVTA,cDEn,0.008936695102002745,cross_hemisphere
iVTA,cIC,0.030984458893691353,cross_hemisphere
iVTA,cLS,0.06082611860063251,cross_hemisphere
iVTA,cM2,0.007816666908548897,cross_hemisphere
iVTA,cM,0.006957977987413216,cross_hemisphere
iVTA,cMS,0.030634340951611893,cross_hemisphere
iVTA,cPAG,0.1036047738790839,cross_hemisphere
iVTA,cPir,0.012629901107017347,cross_hemisphere
iVTA,cVLThal,0.021939076339190837,cross_hemisphere
iVTA,cot,0.16532170817228478,cross_hemisphere
iVTA,cSN,0.01384367131804133,cross_hemisphere
iVTA,cVTA,0.014351782486936138,cross_hemisphere
